1541183590,1.13852,1.13852,1.13852,0
1541183650,1.13862,1.13862,1.13862,0
1541183710,1.13864,1.13864,1.13864,0
1541183770,1.13867,1.13866,1.13867,0
1541183830,1.13866,1.13866,1.13866,0
1541183890,1.13884,1.13884,1.13884,0
1541183950,1.13876,1.13876,1.13876,0
1541184010,1.13869,1.13869,1.13869,0
1541184070,1.13864,1.13864,1.13864,0
1541184130,1.13855,1.13855,1.13855,0
1541184190,1.13848,1.13848,1.13848,0
1541184250,1.13828,1.13828,1.13828,0
1541184310,1.13827,1.13827,1.13827,0
1541184370,1.13809,1.13809,1.13809,0
1541184430,1.13816,1.13815,1.13816,0
1541184490,1.13816,1.13815,1.13816,0
1541184550,1.13806,1.13806,1.13806,0
1541184610,1.13807,1.13807,1.13807,0
1541184670,1.1381,1.1381,1.1381,0
1541184730,1.13789,1.13789,1.1379,0
1541184790,1.13801,1.13801,1.13801,0
1541184850,1.13822,1.13822,1.13822,0
1541184910,1.13842,1.13842,1.13842,0
1541184970,1.13853,1.13853,1.13853,0
1541185030,1.13836,1.13836,1.13836,0
1541185090,1.13828,1.13828,1.13828,0
1541185150,1.13841,1.13841,1.13842,0
1541185210,1.13928,1.13928,1.13928,0
1541185270,1.13916,1.13916,1.13917,0
1541185330,1.13911,1.13911,1.13911,0
1541185390,1.13935,1.13935,1.13935,0
1541185450,1.13933,1.13933,1.13933,0
1541185510,1.13912,1.13912,1.13912,0
1541185570,1.13901,1.13901,1.13901,0
1541185630,1.13891,1.13891,1.13891,0
1541185690,1.13899,1.13899,1.13899,0
1541185750,1.13878,1.13878,1.13878,0
1541185810,1.13891,1.13891,1.13891,0
1541185870,1.13886,1.13886,1.13886,0
1541185930,1.13867,1.13867,1.13867,0
1541185990,1.13873,1.13873,1.13873,0
1541186050,1.13881,1.1388,1.13881,0
1541186110,1.13885,1.13885,1.13885,0
1541186170,1.13879,1.13879,1.13879,0
1541186230,1.13888,1.13888,1.13888,0
1541186290,1.13891,1.1389,1.13891,0
1541186350,1.13891,1.13891,1.13891,0
1541186410,1.13898,1.13898,1.13898,0
1541186470,1.13902,1.13901,1.13902,0
1541186530,1.13916,1.13916,1.13917,0
1541186590,1.13917,1.13917,1.13917,0
1541186650,1.13916,1.13916,1.13917,0
1541186710,1.13922,1.13922,1.13922,0
1541186770,1.13922,1.13922,1.13922,0
1541186830,1.13932,1.13932,1.13932,0
1541186890,1.13936,1.13936,1.13936,0
1541186950,1.13937,1.13937,1.13937,0
1541187010,1.13931,1.13931,1.13931,0
1541187070,1.13932,1.13932,1.13932,0
1541187130,1.13932,1.13932,1.13933,0
1541187190,1.13936,1.13936,1.13936,0
1541187250,1.13937,1.13937,1.13937,0
1541187310,1.13938,1.13938,1.13938,0
1541187370,1.13938,1.13938,1.13938,0
1541187430,1.13938,1.13938,1.13938,0
1541187490,1.13937,1.13937,1.13937,0
1541187550,1.13932,1.13932,1.13932,0
1541187610,1.13927,1.13927,1.13927,0
1541187670,1.13935,1.13934,1.13935,0
1541187730,1.13937,1.13937,1.13937,0
1541187790,1.13937,1.13937,1.13937,0
1541187850,1.13937,1.13937,1.13937,0
1541187910,1.13942,1.13942,1.13942,0
1541187970,1.13948,1.13948,1.13948,0
1541188030,1.13938,1.13938,1.13938,0
1541188090,1.13937,1.13937,1.13937,0
1541188150,1.13938,1.13937,1.13938,0
1541188210,1.13947,1.13947,1.13947,0
1541188270,1.13948,1.13947,1.13948,0
1541188330,1.13957,1.13957,1.13957,0
1541188390,1.13952,1.13952,1.13953,0
1541188450,1.13947,1.13947,1.13947,0
1541188510,1.13943,1.13942,1.13943,0
1541188570,1.13946,1.13946,1.13946,0
1541188630,1.13941,1.13941,1.13941,0
1541188690,1.13946,1.13946,1.13946,0
1541188750,1.13947,1.13947,1.13947,0
1541188810,1.13946,1.13946,1.13947,0
1541188870,1.13949,1.13949,1.13949,0
1541188930,1.13953,1.13953,1.13953,0
1541188990,1.13963,1.13963,1.13963,0
1541189050,1.13967,1.13967,1.13967,0
1541189110,1.13967,1.13967,1.13967,0
1541189170,1.13963,1.13963,1.13963,0
1541189230,1.13963,1.13963,1.13963,0
1541189290,1.13956,1.13955,1.13956,0
1541189350,1.13938,1.13937,1.13938,0
1541189410,1.13942,1.13941,1.13942,0
1541189470,1.13944,1.13944,1.13944,0
1541189530,1.13943,1.13942,1.13943,0
1541189590,1.13937,1.13937,1.13937,0
1541189650,1.13942,1.13941,1.13942,0
1541189710,1.13943,1.13942,1.13943,0
1541189770,1.13938,1.13938,1.13939,0
1541189830,1.13938,1.13938,1.13938,0
1541189890,1.13942,1.13942,1.13942,0
1541189950,1.13942,1.13942,1.13942,0
1541190010,1.13939,1.13939,1.1394,0
1541190070,1.13941,1.1394,1.13941,0
1541190130,1.13943,1.13942,1.13943,0
1541190190,1.13947,1.13947,1.13947,0
1541190250,1.13946,1.13946,1.13947,0
1541190310,1.13943,1.13943,1.13943,0
1541190370,1.13946,1.13946,1.13947,0
1541190430,1.13948,1.13948,1.13948,0
1541190490,1.13948,1.13948,1.13948,0
1541190550,1.13946,1.13946,1.13947,0
1541190610,1.13947,1.13947,1.13947,0
1541190670,1.13948,1.13948,1.13948,0
1541190730,1.13948,1.13948,1.13948,0
1541190790,1.13941,1.13941,1.13941,0
1541190850,1.13936,1.13935,1.13936,0
1541190910,1.13929,1.13929,1.13929,0
1541190970,1.13931,1.13931,1.13931,0
1541191030,1.13916,1.13916,1.13916,0
1541191090,1.13916,1.13916,1.13916,0
1541191150,1.13911,1.13911,1.13911,0
1541191210,1.13911,1.13911,1.13911,0
1541191270,1.13911,1.13911,1.13911,0
1541191330,1.13916,1.13916,1.13916,0
1541191390,1.1391,1.1391,1.1391,0
1541191450,1.13911,1.1391,1.13911,0
1541191510,1.13905,1.13904,1.13906,0
1541191570,1.13896,1.13895,1.13897,0
1541191630,1.13898,1.13897,1.13898,0
1541191690,1.13895,1.13895,1.13895,0
1541191750,1.13895,1.13894,1.13896,0
1541191810,1.13888,1.13887,1.13888,0
1541191870,1.13893,1.13892,1.13894,0
1541191930,1.13881,1.1388,1.13882,0
1541191990,1.13882,1.13881,1.13883,0
1541192050,1.13877,1.13877,1.13878,0
1541192110,1.13889,1.13888,1.1389,0
1541192170,1.13875,1.13873,1.13876,0
1541192230,1.13869,1.13868,1.1387,0
1541192290,1.13872,1.13869,1.13875,0
1541192350,1.13877,1.13873,1.13881,0
1541192410,1.13885,1.13859,1.13911,0
1541192470,1.13885,1.13859,1.13911,0
1541192530,1.13885,1.13859,1.13911,0
1541192590,1.13885,1.13859,1.13911,0
1541192650,1.13885,1.13859,1.13911,0
1541192710,1.13885,1.13859,1.13911,0
1541192770,1.13885,1.13859,1.13911,0
1541192830,1.13885,1.13859,1.13911,0
1541192890,1.13885,1.13859,1.13911,0
1541192950,1.13885,1.13859,1.13911,0
1541193010,1.13885,1.13859,1.13911,0
1541193070,1.13885,1.13859,1.13911,0
1541193130,1.13885,1.13859,1.13911,0
1541193190,1.13885,1.13859,1.13911,0
1541193250,1.13885,1.13859,1.13911,0
1541193310,1.13885,1.13859,1.13911,0
1541193370,1.13885,1.13859,1.13911,0
1541193430,1.13885,1.13859,1.13911,0
1541193490,1.13885,1.13859,1.13911,0
1541193550,1.13885,1.13859,1.13911,0
1541193610,1.13885,1.13859,1.13911,0
1541193670,1.13885,1.13859,1.13911,0
1541193730,1.13885,1.13859,1.13911,0
1541193790,1.13885,1.13859,1.13911,0
1541193850,1.13885,1.13859,1.13911,0
1541193910,1.13885,1.13859,1.13911,0
1541193970,1.13885,1.13859,1.13911,0
1541194030,1.13885,1.13859,1.13911,0
1541194090,1.13885,1.13859,1.13911,0
1541194150,1.13885,1.13859,1.13911,0
1541194210,1.13885,1.13859,1.13911,0
1541194270,1.13885,1.13859,1.13911,0
1541194330,1.13885,1.13859,1.13911,0
1541194390,1.13885,1.13859,1.13911,0
1541194450,1.13885,1.13859,1.13911,0
1541194510,1.13885,1.13859,1.13911,0
1541194570,1.13885,1.13859,1.13911,0
1541194630,1.13885,1.13859,1.13911,0
1541194690,1.13885,1.13859,1.13911,0
1541194750,1.13885,1.13859,1.13911,0
1541194810,1.13885,1.13859,1.13911,0
1541194870,1.13885,1.13859,1.13911,0
1541194930,1.13885,1.13859,1.13911,0
1541194990,1.13885,1.13859,1.13911,0
1541195050,1.13885,1.13859,1.13911,0
1541195110,1.13885,1.13859,1.13911,0
1541195170,1.13885,1.13859,1.13911,0
1541195230,1.13885,1.13859,1.13911,0
1541195290,1.13885,1.13859,1.13911,0
1541195350,1.13885,1.13859,1.13911,0
1541195410,1.13885,1.13859,1.13911,0
1541195470,1.13885,1.13859,1.13911,0
1541195530,1.13885,1.13859,1.13911,0
1541195590,1.13885,1.13859,1.13911,0
1541195650,1.13885,1.13859,1.13911,0
1541195710,1.13885,1.13859,1.13911,0
1541195770,1.13885,1.13859,1.13911,0
1541195830,1.13885,1.13859,1.13911,0
1541195890,1.13885,1.13859,1.13911,0
1541195950,1.13885,1.13859,1.13911,0
1541196010,1.13885,1.13859,1.13911,0
1541196070,1.13885,1.13859,1.13911,0
1541196130,1.13885,1.13859,1.13911,0
1541196190,1.13885,1.13859,1.13911,0
1541196250,1.13885,1.13859,1.13911,0
1541196310,1.13885,1.13859,1.13911,0
1541196370,1.13885,1.13859,1.13911,0
1541196430,1.13885,1.13859,1.13911,0
1541196490,1.13885,1.13859,1.13911,0
1541196550,1.13885,1.13859,1.13911,0
1541196610,1.13885,1.13859,1.13911,0
1541196670,1.13885,1.13859,1.13911,0
1541196730,1.13885,1.13859,1.13911,0
1541196790,1.13885,1.13859,1.13911,0
1541196850,1.13885,1.13859,1.13911,0
1541196910,1.13885,1.13859,1.13911,0
1541196971,1.13885,1.13859,1.13911,0
1541197030,1.13885,1.13859,1.13911,0
1541197090,1.13885,1.13859,1.13911,0
1541197150,1.13885,1.13859,1.13911,0
1541197210,1.13885,1.13859,1.13911,0
1541197270,1.13885,1.13859,1.13911,0
1541197330,1.13885,1.13859,1.13911,0
1541197390,1.13885,1.13859,1.13911,0
1541197450,1.13885,1.13859,1.13911,0
1541197510,1.13885,1.13859,1.13911,0
1541197570,1.13885,1.13859,1.13911,0
1541197630,1.13885,1.13859,1.13911,0
1541197690,1.13885,1.13859,1.13911,0
1541197750,1.13885,1.13859,1.13911,0
1541197810,1.13885,1.13859,1.13911,0
1541197870,1.13885,1.13859,1.13911,0
1541197930,1.13885,1.13859,1.13911,0
1541197990,1.13885,1.13859,1.13911,0
1541198050,1.13885,1.13859,1.13911,0
1541198110,1.13885,1.13859,1.13911,0
1541198170,1.13885,1.13859,1.13911,0
1541198230,1.13885,1.13859,1.13911,0
1541198290,1.13885,1.13859,1.13911,0
1541198350,1.13885,1.13859,1.13911,0
1541198410,1.13885,1.13859,1.13911,0
1541198470,1.13885,1.13859,1.13911,0
1541198530,1.13885,1.13859,1.13911,0
1541198590,1.13885,1.13859,1.13911,0
1541198650,1.13885,1.13859,1.13911,0
1541198710,1.13885,1.13859,1.13911,0
1541198770,1.13885,1.13859,1.13911,0
1541198830,1.13885,1.13859,1.13911,0
1541198890,1.13885,1.13859,1.13911,0
1541198950,1.13885,1.13859,1.13911,0
1541199010,1.13885,1.13859,1.13911,0
1541199070,1.13885,1.13859,1.13911,0
1541199131,1.13885,1.13859,1.13911,0
1541199190,1.13885,1.13859,1.13911,0
1541199250,1.13885,1.13859,1.13911,0
1541199310,1.13885,1.13859,1.13911,0
1541199370,1.13885,1.13859,1.13911,0
1541199430,1.13885,1.13859,1.13911,0
1541199490,1.13885,1.13859,1.13911,0
1541199550,1.13885,1.13859,1.13911,0
1541199610,1.13885,1.13859,1.13911,0
1541199670,1.13885,1.13859,1.13911,0
1541199730,1.13885,1.13859,1.13911,0
1541199790,1.13885,1.13859,1.13911,0
1541199850,1.13885,1.13859,1.13911,0
1541199910,1.13885,1.13859,1.13911,0
1541199970,1.13885,1.13859,1.13911,0
1541200030,1.13885,1.13859,1.13911,0
1541200090,1.13885,1.13859,1.13911,0
1541200150,1.13885,1.13859,1.13911,0
1541200210,1.13885,1.13859,1.13911,0
1541200270,1.13885,1.13859,1.13911,0
1541200330,1.13885,1.13859,1.13911,0
1541200390,1.13885,1.13859,1.13911,0
1541200450,1.13885,1.13859,1.13911,0
1541200510,1.13885,1.13859,1.13911,0
1541200571,1.13885,1.13859,1.13911,0
1541200630,1.13885,1.13859,1.13911,0
1541200690,1.13885,1.13859,1.13911,0
1541200750,1.13885,1.13859,1.13911,0
1541200810,1.13885,1.13859,1.13911,0
1541200870,1.13885,1.13859,1.13911,0
1541200930,1.13885,1.13859,1.13911,0
1541200990,1.13885,1.13859,1.13911,0
1541201050,1.13885,1.13859,1.13911,0
1541201110,1.13885,1.13859,1.13911,0
1541201170,1.13885,1.13859,1.13911,0
1541201230,1.13885,1.13859,1.13911,0
1541201290,1.13885,1.13859,1.13911,0
1541201350,1.13885,1.13859,1.13911,0
1541201410,1.13885,1.13859,1.13911,0
1541201470,1.13885,1.13859,1.13911,0
1541201530,1.13885,1.13859,1.13911,0
1541201590,1.13885,1.13859,1.13911,0
1541201650,1.13885,1.13859,1.13911,0
1541201710,1.13885,1.13859,1.13911,0
1541201770,1.13885,1.13859,1.13911,0
1541201830,1.13885,1.13859,1.13911,0
1541201890,1.13885,1.13859,1.13911,0
1541201950,1.13885,1.13859,1.13911,0
1541202010,1.13885,1.13859,1.13911,0
1541202070,1.13885,1.13859,1.13911,0
1541202130,1.13885,1.13859,1.13911,0
1541202190,1.13885,1.13859,1.13911,0
1541202250,1.13885,1.13859,1.13911,0
1541202310,1.13885,1.13859,1.13911,0
1541202370,1.13885,1.13859,1.13911,0
1541202430,1.13885,1.13859,1.13911,0
1541202490,1.13885,1.13859,1.13911,0
1541202550,1.13885,1.13859,1.13911,0
1541202610,1.13885,1.13859,1.13911,0
1541202670,1.13885,1.13859,1.13911,0
1541202730,1.13885,1.13859,1.13911,0
1541202790,1.13885,1.13859,1.13911,0
1541202850,1.13885,1.13859,1.13911,0
1541202910,1.13885,1.13859,1.13911,0
1541202970,1.13885,1.13859,1.13911,0
1541203030,1.13885,1.13859,1.13911,0
1541203090,1.13885,1.13859,1.13911,0
1541203150,1.13885,1.13859,1.13911,0
1541203210,1.13885,1.13859,1.13911,0
1541203270,1.13885,1.13859,1.13911,0
1541203330,1.13885,1.13859,1.13911,0
1541203390,1.13885,1.13859,1.13911,0
1541203450,1.13885,1.13859,1.13911,0
1541203510,1.13885,1.13859,1.13911,0
1541203570,1.13885,1.13859,1.13911,0
1541203630,1.13885,1.13859,1.13911,0
1541203690,1.13885,1.13859,1.13911,0
1541203750,1.13885,1.13859,1.13911,0
1541203810,1.13885,1.13859,1.13911,0
1541203870,1.13885,1.13859,1.13911,0
1541203930,1.13885,1.13859,1.13911,0
1541203990,1.13885,1.13859,1.13911,0
1541204050,1.13885,1.13859,1.13911,0
1541204110,1.13885,1.13859,1.13911,0
1541204170,1.13885,1.13859,1.13911,0
1541204230,1.13885,1.13859,1.13911,0
1541204290,1.13885,1.13859,1.13911,0
1541204350,1.13885,1.13859,1.13911,0
1541204410,1.13885,1.13859,1.13911,0
1541204470,1.13885,1.13859,1.13911,0
1541204530,1.13885,1.13859,1.13911,0
1541204590,1.13885,1.13859,1.13911,0
1541204650,1.13885,1.13859,1.13911,0
1541204710,1.13885,1.13859,1.13911,0
1541204770,1.13885,1.13859,1.13911,0
1541204830,1.13885,1.13859,1.13911,0
1541204890,1.13885,1.13859,1.13911,0
1541204950,1.13885,1.13859,1.13911,0
1541205010,1.13885,1.13859,1.13911,0
1541205070,1.13885,1.13859,1.13911,0
1541205130,1.13885,1.13859,1.13911,0
1541205190,1.13885,1.13859,1.13911,0
1541205250,1.13885,1.13859,1.13911,0
1541205310,1.13885,1.13859,1.13911,0
1541205370,1.13885,1.13859,1.13911,0
1541205430,1.13885,1.13859,1.13911,0
1541205490,1.13885,1.13859,1.13911,0
1541205550,1.13885,1.13859,1.13911,0
1541205610,1.13885,1.13859,1.13911,0
1541205670,1.13885,1.13859,1.13911,0
1541205730,1.13885,1.13859,1.13911,0
1541205790,1.13885,1.13859,1.13911,0
1541205850,1.13885,1.13859,1.13911,0
1541205910,1.13885,1.13859,1.13911,0
1541205970,1.13885,1.13859,1.13911,0
1541206030,1.13885,1.13859,1.13911,0
1541206090,1.13885,1.13859,1.13911,0
1541206150,1.13885,1.13859,1.13911,0
1541206210,1.13885,1.13859,1.13911,0
1541206270,1.13885,1.13859,1.13911,0
1541206330,1.13885,1.13859,1.13911,0
1541206390,1.13885,1.13859,1.13911,0
1541206450,1.13885,1.13859,1.13911,0
1541206510,1.13885,1.13859,1.13911,0
1541206570,1.13885,1.13859,1.13911,0
1541206630,1.13885,1.13859,1.13911,0
1541206690,1.13885,1.13859,1.13911,0
1541206750,1.13885,1.13859,1.13911,0
1541206810,1.13885,1.13859,1.13911,0
1541206870,1.13885,1.13859,1.13911,0
1541206930,1.13885,1.13859,1.13911,0
1541206990,1.13885,1.13859,1.13911,0
1541207050,1.13885,1.13859,1.13911,0
1541207110,1.13885,1.13859,1.13911,0
1541207170,1.13885,1.13859,1.13911,0
1541207230,1.13885,1.13859,1.13911,0
1541207290,1.13885,1.13859,1.13911,0
1541207350,1.13885,1.13859,1.13911,0
1541207410,1.13885,1.13859,1.13911,0
1541207470,1.13885,1.13859,1.13911,0
1541207530,1.13885,1.13859,1.13911,0
1541207590,1.13885,1.13859,1.13911,0
1541207650,1.13885,1.13859,1.13911,0
1541207710,1.13885,1.13859,1.13911,0
1541207770,1.13885,1.13859,1.13911,0
1541207830,1.13885,1.13859,1.13911,0
1541207890,1.13885,1.13859,1.13911,0
1541207950,1.13885,1.13859,1.13911,0
1541208010,1.13885,1.13859,1.13911,0
1541208070,1.13885,1.13859,1.13911,0
1541208130,1.13885,1.13859,1.13911,0
1541208190,1.13885,1.13859,1.13911,0
1541208250,1.13885,1.13859,1.13911,0
1541208310,1.13885,1.13859,1.13911,0
1541208370,1.13885,1.13859,1.13911,0
1541208430,1.13885,1.13859,1.13911,0
1541208490,1.13885,1.13859,1.13911,0
1541208550,1.13885,1.13859,1.13911,0
1541208610,1.13885,1.13859,1.13911,0
1541208670,1.13885,1.13859,1.13911,0
1541208730,1.13885,1.13859,1.13911,0
1541208790,1.13885,1.13859,1.13911,0
1541208850,1.13885,1.13859,1.13911,0
1541208910,1.13885,1.13859,1.13911,0
1541208970,1.13885,1.13859,1.13911,0
1541209030,1.13885,1.13859,1.13911,0
1541209090,1.13885,1.13859,1.13911,0
1541209150,1.13885,1.13859,1.13911,0
1541209210,1.13885,1.13859,1.13911,0
1541209270,1.13885,1.13859,1.13911,0
1541209330,1.13885,1.13859,1.13911,0
1541209390,1.13885,1.13859,1.13911,0
1541209450,1.13885,1.13859,1.13911,0
1541209510,1.13885,1.13859,1.13911,0
1541209570,1.13885,1.13859,1.13911,0
1541209630,1.13885,1.13859,1.13911,0
1541209690,1.13885,1.13859,1.13911,0
1541209750,1.13885,1.13859,1.13911,0
1541209810,1.13885,1.13859,1.13911,0
1541209870,1.13885,1.13859,1.13911,0
1541209930,1.13885,1.13859,1.13911,0
1541209990,1.13885,1.13859,1.13911,0
1541210050,1.13885,1.13859,1.13911,0
1541210110,1.13885,1.13859,1.13911,0
1541210170,1.13885,1.13859,1.13911,0
1541210230,1.13885,1.13859,1.13911,0
1541210290,1.13885,1.13859,1.13911,0
1541210350,1.13885,1.13859,1.13911,0
1541210410,1.13885,1.13859,1.13911,0
1541210470,1.13885,1.13859,1.13911,0
1541210530,1.13885,1.13859,1.13911,0
1541210590,1.13885,1.13859,1.13911,0
1541210651,1.13885,1.13859,1.13911,0
1541210710,1.13885,1.13859,1.13911,0
1541210770,1.13885,1.13859,1.13911,0
1541210830,1.13885,1.13859,1.13911,0
1541210890,1.13885,1.13859,1.13911,0
1541210950,1.13885,1.13859,1.13911,0
1541211010,1.13885,1.13859,1.13911,0
1541211070,1.13885,1.13859,1.13911,0
1541211130,1.13885,1.13859,1.13911,0
1541211190,1.13885,1.13859,1.13911,0
1541211250,1.13885,1.13859,1.13911,0
1541211310,1.13885,1.13859,1.13911,0
1541211370,1.13885,1.13859,1.13911,0
1541211430,1.13885,1.13859,1.13911,0
1541211490,1.13885,1.13859,1.13911,0
1541211550,1.13885,1.13859,1.13911,0
1541211610,1.13885,1.13859,1.13911,0
1541211670,1.13885,1.13859,1.13911,0
1541211730,1.13885,1.13859,1.13911,0
1541211790,1.13885,1.13859,1.13911,0
1541211850,1.13885,1.13859,1.13911,0
1541211910,1.13885,1.13859,1.13911,0
1541211970,1.13885,1.13859,1.13911,0
1541212030,1.13885,1.13859,1.13911,0
1541212090,1.13885,1.13859,1.13911,0
1541212150,1.13885,1.13859,1.13911,0
1541212210,1.13885,1.13859,1.13911,0
1541212271,1.13885,1.13859,1.13911,0
1541212330,1.13885,1.13859,1.13911,0
1541212390,1.13885,1.13859,1.13911,0
1541212450,1.13885,1.13859,1.13911,0
1541212510,1.13885,1.13859,1.13911,0
1541212570,1.13885,1.13859,1.13911,0
1541212630,1.13885,1.13859,1.13911,0
1541212690,1.13885,1.13859,1.13911,0
1541212750,1.13885,1.13859,1.13911,0
1541212810,1.13885,1.13859,1.13911,0
1541212870,1.13885,1.13859,1.13911,0
1541212930,1.13885,1.13859,1.13911,0
1541212990,1.13885,1.13859,1.13911,0
1541213050,1.13885,1.13859,1.13911,0
1541213110,1.13885,1.13859,1.13911,0
1541213170,1.13885,1.13859,1.13911,0
1541213230,1.13885,1.13859,1.13911,0
1541213290,1.13885,1.13859,1.13911,0
1541213350,1.13885,1.13859,1.13911,0
1541213410,1.13885,1.13859,1.13911,0
1541213475,1.13885,1.13859,1.13911,0
1541213531,1.13885,1.13859,1.13911,0
1541213590,1.13885,1.13859,1.13911,0
1541213650,1.13885,1.13859,1.13911,0
1541213710,1.13885,1.13859,1.13911,0
1541213770,1.13885,1.13859,1.13911,0
1541213830,1.13885,1.13859,1.13911,0
1541213890,1.13885,1.13859,1.13911,0
1541213950,1.13885,1.13859,1.13911,0
1541214010,1.13885,1.13859,1.13911,0
1541214070,1.13885,1.13859,1.13911,0
1541214130,1.13885,1.13859,1.13911,0
1541214190,1.13885,1.13859,1.13911,0
1541214250,1.13885,1.13859,1.13911,0
1541214310,1.13885,1.13859,1.13911,0
1541214370,1.13885,1.13859,1.13911,0
1541214430,1.13885,1.13859,1.13911,0
1541214490,1.13885,1.13859,1.13911,0
1541214550,1.13885,1.13859,1.13911,0
1541214610,1.13885,1.13859,1.13911,0
1541214670,1.13885,1.13859,1.13911,0
1541214730,1.13885,1.13859,1.13911,0
1541214790,1.13885,1.13859,1.13911,0
1541214850,1.13885,1.13859,1.13911,0
1541214910,1.13885,1.13859,1.13911,0
1541214970,1.13885,1.13859,1.13911,0
1541215030,1.13885,1.13859,1.13911,0
1541215090,1.13885,1.13859,1.13911,0
1541215151,1.13885,1.13859,1.13911,0
1541215210,1.13885,1.13859,1.13911,0
1541215270,1.13885,1.13859,1.13911,0
1541215330,1.13885,1.13859,1.13911,0
1541215390,1.13885,1.13859,1.13911,0
1541215450,1.13885,1.13859,1.13911,0
1541215510,1.13885,1.13859,1.13911,0
1541215570,1.13885,1.13859,1.13911,0
1541215630,1.13885,1.13859,1.13911,0
1541215690,1.13885,1.13859,1.13911,0
1541215750,1.13885,1.13859,1.13911,0
1541215810,1.13885,1.13859,1.13911,0
1541215870,1.13885,1.13859,1.13911,0
1541215930,1.13885,1.13859,1.13911,0
1541215990,1.13885,1.13859,1.13911,0
1541216050,1.13885,1.13859,1.13911,0
1541216110,1.13885,1.13859,1.13911,0
1541216170,1.13885,1.13859,1.13911,0
1541216230,1.13885,1.13859,1.13911,0
1541216290,1.13885,1.13859,1.13911,0
1541216350,1.13885,1.13859,1.13911,0
1541216410,1.13885,1.13859,1.13911,0
1541216470,1.13885,1.13859,1.13911,0
1541216530,1.13885,1.13859,1.13911,0
1541216590,1.13885,1.13859,1.13911,0
1541216650,1.13885,1.13859,1.13911,0
1541216710,1.13885,1.13859,1.13911,0
1541216770,1.13885,1.13859,1.13911,0
1541216830,1.13885,1.13859,1.13911,0
1541216890,1.13885,1.13859,1.13911,0
1541216950,1.13885,1.13859,1.13911,0
1541217010,1.13885,1.13859,1.13911,0
1541217070,1.13885,1.13859,1.13911,0
